V1,V2,V3,V4,V5,V6,state,Next_State_1,Next_State_2,Next_State_3,Next_State_4,Prob_1,Prob_2,Prob_3,Prob_4
1118.0,2463.0,1,0.92,16,True,349,,,,,,,,
1013.0,2721.0,1,1.0,16,True,350,,,,,,,,
926.0,3284.0,1,1.0,14,False,347,351,352,,,0.23,0.77,,
970.0,2989.0,1,0.92,15,False,351,353,,,,1.0,,,
1015.0,2721.0,1,0.92,16,True,353,,,,,,,,
879.0,3302.0,1,1.0,15,False,352,354,,,,1.0,,,
921.0,3006.0,1,0.92,16,True,354,,,,,,,,
1020.0,5084.0,1,1.0,3,False,204,355,356,,,0.3,0.7,,
1068.0,4628.0,1,0.92,4,False,355,357,,,,1.0,,,
1117.0,4213.0,1,0.92,5,False,357,358,359,,,0.59,0.41,,
1168.0,3835.0,1,0.92,6,False,358,360,,,,1.0,,,
1220.0,3491.0,1,0.92,7,False,360,361,,,,1.0,,,
1273.0,3178.0,1,0.92,8,False,361,,,,,,,,
1058.0,4236.0,1,1.0,6,False,359,362,,,,1.0,,,
1107.0,3856.0,1,0.92,7,False,362,363,364,,,0.75,0.25,,
1157.0,3510.0,1,0.92,8,False,363,365,366,,,0.73,0.27,,
1209.0,3195.0,1,0.92,9,False,365,367,368,,,0.66,0.34,,
1262.0,2908.0,1,0.92,10,False,367,,,,,,,,
1143.0,3213.0,1,1.0,10,False,368,369,,,,1.0,,,
1194.0,2925.0,1,0.92,11,False,369,370,371,,,0.5,0.5,,
1246.0,2662.0,1,0.92,12,False,370,,,,,,,,
1129.0,2941.0,1,1.0,12,False,371,372,373,,,0.49,0.51,,
1179.0,2677.0,1,0.92,13,False,372,374,,,,1.0,,,
1231.0,2437.0,1,0.92,14,False,374,375,,,,1.0,,,
1284.0,2218.0,1,0.92,15,False,375,,,,,,,,
1068.0,2957.0,1,1.0,13,False,373,376,,,,1.0,,,
1116.0,2692.0,1,0.92,14,False,376,377,378,,,0.17,0.83,,
1166.0,2450.0,1,0.92,15,False,377,379,380,,,1.0,0.0,,
1217.0,2230.0,1,0.92,16,True,379,,,,,,,,
1103.0,2464.0,1,1.0,16,True,380,,,,,,,,
1056.0,2707.0,1,1.0,15,False,378,381,,,,1.0,,,
1104.0,2464.0,1,0.92,16,True,381,,,,,,,,
1095.0,3529.0,1,1.0,9,False,366,382,383,,,0.78,0.22,,
1145.0,3212.0,1,0.92,10,False,382,384,,,,1.0,,,
1196.0,2924.0,1,0.92,11,False,384,385,,,,1.0,,,
1248.0,2662.0,1,0.92,12,False,385,,,,,,,,
1037.0,3549.0,1,1.0,10,False,383,386,,,,1.0,,,
1085.0,3230.0,1,0.92,11,False,386,387,,,,1.0,,,
1134.0,2940.0,1,0.92,12,False,387,388,389,,,0.63,0.37,,
1184.0,2676.0,1,0.92,13,False,388,390,,,,1.0,,,
1236.0,2436.0,1,0.92,14,False,390,,,,,,,,
1073.0,2956.0,1,1.0,13,False,389,391,,,,1.0,,,
1122.0,2691.0,1,0.92,14,False,391,161,,,,1.0,,,
1172.0,2449.0,1,0.92,15,False,161,163,,,,1.0,,,
1223.0,2229.0,1,0.92,16,True,163,,,,,,,,
1048.0,3877.0,1,1.0,8,False,364,392,,,,1.0,,,
1096.0,3529.0,1,0.92,9,False,392,393,,,,1.0,,,
1146.0,3212.0,1,0.92,10,False,393,394,395,,,0.57,0.43,,
1197.0,2924.0,1,0.92,11,False,394,396,,,,1.0,,,
1249.0,2662.0,1,0.92,12,False,396,,,,,,,,
1084.0,3230.0,1,1.0,11,False,395,397,398,,,0.27,0.73,,
1133.0,2940.0,1,0.92,12,False,397,399,400,,,1.0,0.0,,
1183.0,2676.0,1,0.92,13,False,399,401,402,,,0.43,0.57,,
1235.0,2436.0,1,0.92,14,False,401,403,,,,1.0,,,
1288.0,2217.0,1,0.9,15,False,403,,,,,,,,
1119.0,2691.0,1,1.0,14,False,402,90,,,,1.0,,,
1169.0,2449.0,1,0.92,15,False,90,91,92,,,0.95,0.05,,
1220.0,2229.0,1,0.92,16,True,91,,,,,,,,
1105.0,2463.0,1,1.0,16,True,92,,,,,,,,
1072.0,2956.0,1,1.0,13,False,400,256,257,,,0.28,0.72,,
1121.0,2691.0,1,0.92,14,False,256,258,404,,,0.53,0.47,,
1171.0,2449.0,1,0.92,15,False,258,259,260,,,0.84,0.16,,
1222.0,2229.0,1,0.92,16,True,259,,,,,,,,
1107.0,2463.0,1,1.0,16,True,260,,,,,,,,
1061.0,2706.0,1,1.0,15,False,404,405,,,,1.0,,,
1109.0,2463.0,1,0.92,16,True,405,,,,,,,,
1015.0,2972.0,1,1.0,14,False,257,261,,,,1.0,,,
1062.0,2705.0,1,0.92,15,False,261,165,,,,1.0,,,
1110.0,2462.0,1,0.92,16,True,165,,,,,,,,
1026.0,3248.0,1,1.0,12,False,398,406,407,,,0.28,0.72,,
1073.0,2956.0,1,0.92,13,False,406,391,408,,,0.13,0.87,,
1122.0,2691.0,1,0.92,14,False,391,161,,,,1.0,,,
1172.0,2449.0,1,0.92,15,False,161,163,,,,1.0,,,
1223.0,2229.0,1,0.92,16,True,163,,,,,,,,
1016.0,2972.0,1,1.0,14,False,408,409,,,,1.0,,,
1063.0,2705.0,1,0.92,15,False,409,410,,,,1.0,,,
1111.0,2462.0,1,0.92,16,True,410,,,,,,,,
972.0,3266.0,1,1.0,13,False,407,273,,,,1.0,,,
1017.0,2973.0,1,0.92,14,False,273,275,,,,1.0,,,
1064.0,2706.0,1,0.92,15,False,275,186,,,,1.0,,,
1112.0,2463.0,1,0.92,16,True,186,,,,,,,,
968.0,5112.0,1,1.0,4,False,356,411,,,,1.0,,,
1014.0,4653.0,1,0.92,5,False,411,412,,,,1.0,,,
1062.0,4235.0,1,0.92,6,False,412,413,414,,,0.21,0.79,,
1111.0,3855.0,1,0.92,7,False,413,415,416,,,0.69,0.31,,
1161.0,3509.0,1,0.92,8,False,415,417,,,,1.0,,,
1213.0,3194.0,1,0.92,9,False,417,418,,,,1.0,,,
1266.0,2907.0,1,0.92,10,False,418,,,,,,,,
1052.0,3876.0,1,1.0,8,False,416,419,420,,,0.58,0.42,,
1100.0,3528.0,1,0.92,9,False,419,421,422,,,0.43,0.57,,
1150.0,3211.0,1,0.92,10,False,421,423,,,,1.0,,,
1201.0,2923.0,1,0.92,11,False,423,424,,,,1.0,,,
1253.0,2661.0,1,0.92,12,False,424,,,,,,,,
1042.0,3548.0,1,1.0,10,False,422,425,,,,1.0,,,
1090.0,3229.0,1,0.92,11,False,425,426,427,,,0.33,0.67,,
1139.0,2939.0,1,0.92,12,False,426,428,,,,1.0,,,
1190.0,2675.0,1,0.92,13,False,428,429,,,,1.0,,,
1242.0,2435.0,1,0.92,14,False,429,,,,,,,,
1032.0,3247.0,1,1.0,12,False,427,430,,,,1.0,,,
1079.0,2956.0,1,0.92,13,False,430,431,,,,1.0,,,
1128.0,2691.0,1,0.92,14,False,431,432,433,,,0.44,0.56,,
1178.0,2449.0,1,0.92,15,False,432,434,,,,1.0,,,
1229.0,2229.0,1,0.92,16,True,434,,,,,,,,
1067.0,2706.0,1,1.0,15,False,433,435,,,,1.0,,,
1115.0,2463.0,1,0.92,16,True,435,,,,,,,,
997.0,3897.0,1,1.0,9,False,420,436,437,,,0.8,0.2,,
1044.0,3547.0,1,0.92,10,False,436,438,,,,1.0,,,
1092.0,3229.0,1,0.92,11,False,438,439,440,,,0.48,0.52,,
1141.0,2939.0,1,0.92,12,False,439,441,442,,,0.41,0.59,,
1192.0,2675.0,1,0.92,13,False,441,443,444,,,0.53,0.47,,
1244.0,2435.0,1,0.92,14,False,443,,,,,,,,
1127.0,2690.0,1,1.0,14,False,444,341,445,,,0.42,0.58,,
1177.0,2449.0,1,0.92,15,False,341,343,,,,1.0,,,
1228.0,2229.0,1,0.92,16,True,343,,,,,,,,
1066.0,2705.0,1,1.0,15,False,445,119,187,,,0.49,0.51,,
1114.0,2462.0,1,0.92,16,True,119,,,,,,,,
1009.0,2720.0,1,1.0,16,True,187,,,,,,,,
1080.0,2955.0,1,1.0,13,False,442,446,447,,,0.1,0.9,,
1129.0,2690.0,1,0.92,14,False,446,448,,,,1.0,,,
1179.0,2449.0,1,0.92,15,False,448,449,,,,1.0,,,
1230.0,2229.0,1,0.92,16,True,449,,,,,,,,
1023.0,2971.0,1,1.0,14,False,447,450,451,,,0.66,0.34,,
1070.0,2704.0,1,0.92,15,False,450,452,453,,,0.58,0.42,,
1118.0,2461.0,1,0.92,16,True,452,,,,,,,,
1013.0,2719.0,1,1.0,16,True,453,,,,,,,,
969.0,2987.0,1,1.0,15,False,451,454,,,,1.0,,,
1014.0,2719.0,1,0.92,16,True,454,,,,,,,,
1034.0,3247.0,1,1.0,12,False,440,455,456,,,0.65,0.35,,
1081.0,2956.0,1,0.92,13,False,455,457,458,,,0.73,0.27,,
1130.0,2691.0,1,0.92,14,False,457,459,460,,,0.47,0.53,,
1180.0,2449.0,1,0.92,15,False,459,461,,,,1.0,,,
1231.0,2229.0,1,0.92,16,True,461,,,,,,,,
1069.0,2706.0,1,1.0,15,False,460,201,202,,,0.51,0.49,,
1117.0,2463.0,1,0.92,16,True,201,,,,,,,,
1012.0,2721.0,1,1.0,16,True,202,,,,,,,,
1024.0,2972.0,1,1.0,14,False,458,462,,,,1.0,,,
1071.0,2705.0,1,0.92,15,False,462,463,464,,,0.48,0.52,,
1119.0,2462.0,1,0.92,16,True,463,,,,,,,,
1014.0,2720.0,1,1.0,16,True,464,,,,,,,,
980.0,3265.0,1,1.0,13,False,456,465,466,,,0.63,0.37,,
1026.0,2972.0,1,0.92,14,False,465,467,468,,,0.53,0.47,,
1073.0,2705.0,1,0.92,15,False,467,469,470,,,0.82,0.18,,
1121.0,2462.0,1,0.92,16,True,469,,,,,,,,
1016.0,2720.0,1,1.0,16,True,470,,,,,,,,
972.0,2988.0,1,1.0,15,False,468,471,,,,1.0,,,
1017.0,2720.0,1,0.92,16,True,471,,,,,,,,
929.0,3283.0,1,1.0,14,False,466,472,,,,1.0,,,
973.0,2988.0,1,0.92,15,False,472,473,474,,,0.38,0.62,,
1018.0,2720.0,1,0.92,16,True,473,,,,,,,,
923.0,3005.0,1,1.0,16,True,474,,,,,,,,
945.0,3919.0,1,1.0,10,False,437,475,,,,1.0,,,
990.0,3567.0,1,0.92,11,False,475,476,477,,,0.43,0.57,,
1036.0,3247.0,1,0.92,12,False,476,478,479,,,0.32,0.68,,
1084.0,2956.0,1,0.92,13,False,478,480,481,,,0.39,0.61,,
1133.0,2691.0,1,0.92,14,False,480,482,483,,,0.38,0.62,,
1183.0,2449.0,1,0.92,15,False,482,484,485,,,0.51,0.49,,
1234.0,2229.0,1,0.92,16,True,484,,,,,,,,
1118.0,2463.0,1,1.0,16,True,485,,,,,,,,
1072.0,2706.0,1,1.0,15,False,483,486,,,,1.0,,,
1120.0,2463.0,1,0.92,16,True,486,,,,,,,,
1026.0,2972.0,1,1.0,14,False,481,467,,,,1.0,,,
1073.0,2705.0,1,0.92,15,False,467,469,,,,1.0,,,
1121.0,2462.0,1,0.92,16,True,469,,,,,,,,
982.0,3265.0,1,1.0,13,False,479,487,488,,,0.34,0.66,,
1028.0,2972.0,1,0.92,14,False,487,489,,,,1.0,,,
1075.0,2705.0,1,0.92,15,False,489,490,,,,1.0,,,
1123.0,2462.0,1,0.92,16,True,490,,,,,,,,
931.0,3283.0,1,1.0,14,False,488,491,,,,1.0,,,
975.0,2988.0,1,0.92,15,False,491,492,493,,,0.61,0.39,,
1020.0,2720.0,1,0.92,16,True,492,,,,,,,,
924.0,3005.0,1,1.0,16,True,493,,,,,,,,
939.0,3587.0,1,1.0,12,False,477,494,495,,,0.38,0.62,,
983.0,3265.0,1,0.92,13,False,494,496,,,,1.0,,,
1029.0,2972.0,1,0.92,14,False,496,497,,,,1.0,,,
1076.0,2705.0,1,0.92,15,False,497,498,,,,1.0,,,
1124.0,2462.0,1,0.92,16,True,498,,,,,,,,
891.0,3607.0,1,1.0,13,False,495,499,500,,,0.75,0.25,,
934.0,3283.0,1,0.92,14,False,499,501,502,,,0.47,0.53,,
978.0,2988.0,1,0.92,15,False,501,503,,,,1.0,,,
1023.0,2720.0,1,0.92,16,True,503,,,,,,,,
886.0,3301.0,1,1.0,15,False,502,504,,,,1.0,,,
928.0,3005.0,1,0.92,16,True,504,,,,,,,,
846.0,3627.0,1,1.0,14,False,500,505,,,,1.0,,,
887.0,3301.0,1,0.92,15,False,505,506,,,,1.0,,,
929.0,3005.0,1,0.92,16,True,506,,,,,,,,
1006.0,4258.0,1,1.0,7,False,414,507,,,,1.0,,,
1053.0,3876.0,1,0.92,8,False,507,508,,,,1.0,,,
1101.0,3528.0,1,0.92,9,False,508,509,,,,1.0,,,
1151.0,3211.0,1,0.92,10,False,509,510,,,,1.0,,,
1202.0,2923.0,1,0.92,11,False,510,511,,,,1.0,,,
1254.0,2661.0,1,0.92,12,False,511,,,,,,,,
