V1,V2,V3,V4,V5,V6,state,Next_State_1,Next_State_2,Next_State_3,Next_State_4,Prob_1,Prob_2,Prob_3,Prob_4
1151.0,1680.0,1,1.0,19,False,1869,1248,,,,1.0,,,
1201.0,1529.0,1,0.92,20,False,1248,1250,,,,1.0,,,
1252.0,1392.0,1,0.92,21,True,1250,,,,,,,,
1104.0,1846.0,1,1.0,18,False,1868,1258,1871,,,0.41,0.59,,
1153.0,1680.0,1,0.92,19,False,1258,1259,1260,,,0.69,0.31,,
1203.0,1529.0,1,0.92,20,False,1259,1261,1262,,,0.41,0.59,,
1254.0,1392.0,1,0.92,21,True,1261,,,,,,,,
1136.0,1537.0,1,1.0,21,True,1262,,,,,,,,
1090.0,1689.0,1,1.0,20,False,1260,1263,1791,,,0.64,0.36,,
1138.0,1537.0,1,0.92,21,True,1263,,,,,,,,
1031.0,1698.0,1,1.0,21,True,1791,,,,,,,,
1044.0,1856.0,1,1.0,19,False,1871,1872,1873,,,0.48,0.52,,
1091.0,1689.0,1,0.92,20,False,1872,1874,1875,,,0.73,0.27,,
1139.0,1537.0,1,0.92,21,True,1874,,,,,,,,
1032.0,1698.0,1,1.0,21,True,1875,,,,,,,,
988.0,1866.0,1,1.0,20,False,1873,1876,1877,,,0.32,0.68,,
1033.0,1698.0,1,0.92,21,True,1876,,,,,,,,
936.0,1876.0,1,1.0,21,True,1877,,,,,,,,
1058.0,2028.0,1,1.0,17,False,1867,1265,1278,,,0.08,0.92,,
1106.0,1846.0,1,0.92,18,False,1265,1266,,,,1.0,,,
1155.0,1680.0,1,0.92,19,False,1266,1268,,,,1.0,,,
1205.0,1529.0,1,0.92,20,False,1268,1270,1878,,,0.61,0.39,,
1256.0,1392.0,1,0.92,21,True,1270,,,,,,,,
1138.0,1537.0,1,1.0,21,True,1878,,,,,,,,
1002.0,2039.0,1,1.0,18,False,1278,1284,,,,1.0,,,
1048.0,1856.0,1,0.92,19,False,1284,1286,,,,1.0,,,
1095.0,1689.0,1,0.92,20,False,1286,1288,1289,,,0.27,0.73,,
1143.0,1537.0,1,0.92,21,True,1288,,,,,,,,
1036.0,1698.0,1,1.0,21,True,1289,,,,,,,,
1014.0,2228.0,1,1.0,16,False,1866,1879,1814,,,0.19,0.81,,
1060.0,2028.0,1,0.92,17,False,1879,1880,1881,,,0.48,0.52,,
1108.0,1846.0,1,0.92,18,False,1880,1882,,,,1.0,,,
1157.0,1680.0,1,0.92,19,False,1882,1883,1884,,,0.28,0.72,,
1207.0,1529.0,1,0.92,20,False,1883,1885,1886,,,0.57,0.43,,
1258.0,1392.0,1,0.92,21,True,1885,,,,,,,,
1140.0,1537.0,1,1.0,21,True,1886,,,,,,,,
1094.0,1689.0,1,1.0,20,False,1884,1887,1888,,,0.74,0.26,,
1142.0,1537.0,1,0.92,21,True,1887,,,,,,,,
1035.0,1698.0,1,1.0,21,True,1888,,,,,,,,
1003.0,2039.0,1,1.0,18,False,1881,1889,,,,1.0,,,
1049.0,1856.0,1,0.92,19,False,1889,1821,1890,,,0.97,0.03,,
1096.0,1689.0,1,0.92,20,False,1821,1822,,,,1.0,,,
1144.0,1537.0,1,0.92,21,True,1822,,,,,,,,
993.0,1866.0,1,1.0,20,False,1890,1294,1295,,,0.89,0.11,,
1038.0,1698.0,1,0.92,21,True,1294,,,,,,,,
941.0,1876.0,1,1.0,21,True,1295,,,,,,,,
961.0,2240.0,1,1.0,17,False,1814,1823,1824,,,0.52,0.48,,
1006.0,2039.0,1,0.92,18,False,1823,1825,1891,,,0.66,0.34,,
1052.0,1856.0,1,0.92,19,False,1825,1826,,,,1.0,,,
1099.0,1689.0,1,0.92,20,False,1826,1828,,,,1.0,,,
1147.0,1537.0,1,0.92,21,True,1828,,,,,,,,
953.0,2050.0,1,1.0,19,False,1891,1892,,,,1.0,,,
997.0,1866.0,1,0.92,20,False,1892,1893,1830,,,0.77,0.23,,
1043.0,1698.0,1,0.92,21,True,1893,,,,,,,,
944.0,1876.0,1,1.0,21,True,1830,,,,,,,,
911.0,2252.0,1,1.0,18,False,1824,1831,,,,1.0,,,
954.0,2050.0,1,0.92,19,False,1831,1833,1834,,,0.58,0.42,,
998.0,1866.0,1,0.92,20,False,1833,1835,,,,1.0,,,
1044.0,1698.0,1,0.92,21,True,1835,,,,,,,,
904.0,2061.0,1,1.0,20,False,1834,1837,,,,1.0,,,
947.0,1876.0,1,0.92,21,True,1837,,,,,,,,
1037.0,2661.0,1,1.0,12,False,1844,1894,1895,,,0.59,0.41,,
1084.0,2422.0,1,0.92,13,False,1894,1896,1897,,,0.39,0.61,,
1133.0,2205.0,1,0.92,14,False,1896,1898,,,,1.0,,,
1183.0,2007.0,1,0.92,15,False,1898,1899,,,,1.0,,,
1234.0,1827.0,1,0.92,16,False,1899,1900,,,,1.0,,,
1286.0,1663.0,1,0.92,17,False,1900,1901,1533,,,0.41,0.59,,
1339.0,1514.0,1,0.92,18,False,1901,1902,1535,,,0.3,0.7,,
1394.0,1378.0,1,0.92,19,False,1902,1903,,,,1.0,,,
1450.0,1254.0,1,0.92,20,False,1903,,,,,,,,
1262.0,1522.0,1,1.0,19,False,1535,644,1904,,,0.65,0.35,,
1315.0,1385.0,1,0.92,20,False,644,645,646,,,0.5,0.5,,
1369.0,1261.0,1,0.92,21,True,645,,,,,,,,
1240.0,1393.0,1,1.0,21,True,646,,,,,,,,
1191.0,1530.0,1,1.0,20,False,1904,1905,,,,1.0,,,
1242.0,1393.0,1,0.92,21,True,1905,,,,,,,,
1213.0,1672.0,1,1.0,18,False,1533,1537,,,,1.0,,,
1265.0,1522.0,1,0.92,19,False,1537,1538,,,,1.0,,,
1318.0,1385.0,1,0.92,20,False,1538,1540,,,,1.0,,,
1372.0,1261.0,1,0.92,21,True,1540,,,,,,,,
1026.0,2435.0,1,1.0,14,False,1897,1906,1907,,,0.36,0.64,,
1073.0,2216.0,1,0.92,15,False,1906,1908,,,,1.0,,,
1121.0,2017.0,1,0.92,16,False,1908,1909,1910,,,0.85,0.15,,
1170.0,1836.0,1,0.92,17,False,1909,1911,1912,,,0.61,0.39,,
1221.0,1671.0,1,0.92,18,False,1911,1913,1914,,,0.23,0.77,,
1273.0,1521.0,1,0.92,19,False,1913,1915,1916,,,0.69,0.31,,
1326.0,1384.0,1,0.92,20,False,1915,1917,1918,,,0.37,0.63,,
1380.0,1260.0,1,0.92,21,True,1917,,,,,,,,
1250.0,1392.0,1,1.0,21,True,1918,,,,,,,,
1201.0,1529.0,1,1.0,20,False,1916,1250,1251,,,0.48,0.52,,
1252.0,1392.0,1,0.92,21,True,1250,,,,,,,,
1134.0,1537.0,1,1.0,21,True,1251,,,,,,,,
1153.0,1680.0,1,1.0,19,False,1914,1259,1260,,,0.19,0.81,,
1203.0,1529.0,1,0.92,20,False,1259,1261,,,,1.0,,,
1254.0,1392.0,1,0.92,21,True,1261,,,,,,,,
1090.0,1689.0,1,1.0,20,False,1260,1263,,,,1.0,,,
1138.0,1537.0,1,0.92,21,True,1263,,,,,,,,
1106.0,1846.0,1,1.0,18,False,1912,1266,1267,,,0.26,0.74,,
1155.0,1680.0,1,0.92,19,False,1266,1268,1269,,,0.38,0.62,,
1205.0,1529.0,1,0.92,20,False,1268,1270,1878,,,0.02,0.98,,
1256.0,1392.0,1,0.92,21,True,1270,,,,,,,,
1138.0,1537.0,1,1.0,21,True,1878,,,,,,,,
1092.0,1689.0,1,1.0,20,False,1269,1271,1919,,,0.63,0.37,,
1140.0,1537.0,1,0.92,21,True,1271,,,,,,,,
1033.0,1698.0,1,1.0,21,True,1919,,,,,,,,
1046.0,1856.0,1,1.0,19,False,1267,1272,1920,,,0.49,0.51,,
1093.0,1689.0,1,0.92,20,False,1272,1273,,,,1.0,,,
1141.0,1537.0,1,0.92,21,True,1273,,,,,,,,
990.0,1866.0,1,1.0,20,False,1920,1396,,,,1.0,,,
1035.0,1698.0,1,0.92,21,True,1396,,,,,,,,
1060.0,2028.0,1,1.0,17,False,1910,1880,,,,1.0,,,
1108.0,1846.0,1,0.92,18,False,1880,1882,,,,1.0,,,
1157.0,1680.0,1,0.92,19,False,1882,1883,,,,1.0,,,
1207.0,1529.0,1,0.92,20,False,1883,1885,,,,1.0,,,
1258.0,1392.0,1,0.92,21,True,1885,,,,,,,,
972.0,2448.0,1,1.0,15,False,1907,1921,,,,1.0,,,
1017.0,2228.0,1,0.92,16,False,1921,1922,1923,,,0.93,0.07,,
1063.0,2028.0,1,0.92,17,False,1922,1924,1925,,,0.55,0.45,,
1111.0,1846.0,1,0.92,18,False,1924,1926,,,,1.0,,,
1160.0,1680.0,1,0.92,19,False,1926,1927,,,,1.0,,,
1210.0,1529.0,1,0.92,20,False,1927,1928,,,,1.0,,,
1261.0,1392.0,1,0.92,21,True,1928,,,,,,,,
1006.0,2039.0,1,1.0,18,False,1925,1825,,,,1.0,,,
1052.0,1856.0,1,0.92,19,False,1825,1826,,,,1.0,,,
1099.0,1689.0,1,0.92,20,False,1826,1828,1929,,,0.5,0.5,,
1147.0,1537.0,1,0.92,21,True,1828,,,,,,,,
1040.0,1698.0,1,1.0,21,True,1929,,,,,,,,
963.0,2240.0,1,1.0,17,False,1923,1930,,,,1.0,,,
1008.0,2039.0,1,0.92,18,False,1930,1931,1932,,,0.14,0.86,,
1054.0,1856.0,1,0.92,19,False,1931,1933,1934,,,0.35,0.65,,
1101.0,1689.0,1,0.92,20,False,1933,1935,,,,1.0,,,
1150.0,1537.0,1,0.92,21,True,1935,,,,,,,,
998.0,1866.0,1,1.0,20,False,1934,1835,1836,,,0.6,0.4,,
1044.0,1698.0,1,0.92,21,True,1835,,,,,,,,
945.0,1876.0,1,1.0,21,True,1836,,,,,,,,
955.0,2050.0,1,1.0,19,False,1932,1936,,,,1.0,,,
999.0,1866.0,1,0.92,20,False,1936,1937,,,,1.0,,,
1045.0,1698.0,1,0.92,21,True,1937,,,,,,,,
982.0,2676.0,1,1.0,13,False,1895,1938,,,,1.0,,,
1027.0,2436.0,1,0.92,14,False,1938,1939,1940,,,0.37,0.63,,
1074.0,2217.0,1,0.92,15,False,1939,1941,1942,,,0.12,0.88,,
1122.0,2018.0,1,0.92,16,False,1941,1943,,,,1.0,,,
1171.0,1837.0,1,0.92,17,False,1943,1944,1945,,,0.78,0.22,,
1222.0,1672.0,1,0.92,18,False,1944,1946,1947,,,0.61,0.39,,
1274.0,1522.0,1,0.92,19,False,1946,1948,1949,,,0.5,0.5,,
1327.0,1385.0,1,0.92,20,False,1948,1950,,,,1.0,,,
1381.0,1261.0,1,0.92,21,True,1950,,,,,,,,
1202.0,1530.0,1,1.0,20,False,1949,1220,,,,1.0,,,
1253.0,1393.0,1,0.92,21,True,1220,,,,,,,,
1154.0,1681.0,1,1.0,19,False,1947,1951,1952,,,0.72,0.28,,
1204.0,1530.0,1,0.92,20,False,1951,1953,,,,1.0,,,
1255.0,1393.0,1,0.92,21,True,1953,,,,,,,,
1091.0,1690.0,1,1.0,20,False,1952,1954,,,,1.0,,,
1139.0,1538.0,1,0.92,21,True,1954,,,,,,,,
1107.0,1847.0,1,1.0,18,False,1945,1955,1956,,,0.33,0.67,,
1156.0,1681.0,1,0.92,19,False,1955,1957,1958,,,0.48,0.52,,
1206.0,1530.0,1,0.92,20,False,1957,1959,,,,1.0,,,
1257.0,1393.0,1,0.92,21,True,1959,,,,,,,,
1093.0,1690.0,1,1.0,20,False,1958,1960,1961,,,0.53,0.47,,
1141.0,1538.0,1,0.92,21,True,1960,,,,,,,,
1034.0,1699.0,1,1.0,21,True,1961,,,,,,,,
1047.0,1857.0,1,1.0,19,False,1956,1225,,,,1.0,,,
1094.0,1690.0,1,0.92,20,False,1225,1226,,,,1.0,,,
1142.0,1538.0,1,0.92,21,True,1226,,,,,,,,
1017.0,2229.0,1,1.0,16,False,1942,1564,1565,,,1.0,0.0,,
1063.0,2029.0,1,0.92,17,False,1564,1566,,,,1.0,,,
1111.0,1847.0,1,0.92,18,False,1566,1568,,,,1.0,,,
1160.0,1681.0,1,0.92,19,False,1568,1570,,,,1.0,,,
1210.0,1530.0,1,0.92,20,False,1570,1572,1573,,,0.41,0.59,,
1261.0,1393.0,1,0.92,21,True,1572,,,,,,,,
1143.0,1538.0,1,1.0,21,True,1573,,,,,,,,
963.0,2241.0,1,1.0,17,False,1565,1590,,,,1.0,,,
1008.0,2040.0,1,0.92,18,False,1590,1592,1962,,,0.91,0.09,,
1054.0,1857.0,1,0.92,19,False,1592,1593,,,,1.0,,,
1101.0,1690.0,1,0.92,20,False,1593,1594,1595,,,0.55,0.45,,
1150.0,1538.0,1,0.92,21,True,1594,,,,,,,,
1041.0,1699.0,1,1.0,21,True,1595,,,,,,,,
955.0,2051.0,1,1.0,19,False,1962,1963,1964,,,0.86,0.14,,
999.0,1867.0,1,0.92,20,False,1963,1965,1966,,,0.46,0.54,,
1045.0,1699.0,1,0.92,21,True,1965,,,,,,,,
946.0,1877.0,1,1.0,21,True,1966,,,,,,,,
905.0,2062.0,1,1.0,20,False,1964,1967,1968,,,0.6,0.4,,
948.0,1877.0,1,0.92,21,True,1967,,,,,,,,
859.0,2073.0,1,1.0,21,True,1968,,,,,,,,
973.0,2449.0,1,1.0,15,False,1940,1969,,,,1.0,,,
1018.0,2229.0,1,0.92,16,False,1969,1970,,,,1.0,,,
1064.0,2029.0,1,0.92,17,False,1970,1971,1972,,,0.15,0.85,,
1112.0,1847.0,1,0.92,18,False,1971,1973,,,,1.0,,,
1161.0,1681.0,1,0.92,19,False,1973,1974,,,,1.0,,,
1211.0,1530.0,1,0.92,20,False,1974,1975,1976,,,0.12,0.88,,
1262.0,1393.0,1,0.92,21,True,1975,,,,,,,,
1144.0,1538.0,1,1.0,21,True,1976,,,,,,,,
1007.0,2040.0,1,1.0,18,False,1972,1977,1978,,,0.67,0.33,,
1053.0,1857.0,1,0.92,19,False,1977,1979,1980,,,0.35,0.65,,
1100.0,1690.0,1,0.92,20,False,1979,1981,,,,1.0,,,
1149.0,1538.0,1,0.92,21,True,1981,,,,,,,,
997.0,1867.0,1,1.0,20,False,1980,1586,1587,,,0.46,0.54,,
1043.0,1699.0,1,0.92,21,True,1586,,,,,,,,
944.0,1877.0,1,1.0,21,True,1587,,,,,,,,
954.0,2051.0,1,1.0,19,False,1978,1982,,,,1.0,,,
998.0,1867.0,1,0.92,20,False,1982,1983,,,,1.0,,,
1044.0,1699.0,1,0.92,21,True,1983,,,,,,,,
993.0,2923.0,1,1.0,11,False,1842,1984,1985,,,0.3,0.7,,
1039.0,2661.0,1,0.92,12,False,1984,1986,,,,1.0,,,
1086.0,2422.0,1,0.92,13,False,1986,1987,,,,1.0,,,
1135.0,2205.0,1,0.92,14,False,1987,1988,,,,1.0,,,
1185.0,2007.0,1,0.92,15,False,1988,1989,1990,,,0.34,0.66,,
1236.0,1827.0,1,0.92,16,False,1989,1991,,,,1.0,,,
1288.0,1663.0,1,0.92,17,False,1991,1992,,,,1.0,,,
1341.0,1514.0,1,0.92,18,False,1992,1993,,,,1.0,,,
1396.0,1378.0,1,0.92,19,False,1993,1994,,,,1.0,,,
1452.0,1254.0,1,0.92,20,False,1994,,,,,,,,
1120.0,2018.0,1,1.0,16,False,1990,1995,,,,1.0,,,
1169.0,1837.0,1,0.92,17,False,1995,1996,1997,,,0.57,0.43,,
1220.0,1672.0,1,0.92,18,False,1996,1998,1999,,,0.99,0.01,,
1272.0,1522.0,1,0.92,19,False,1998,2000,2001,,,0.32,0.68,,
1325.0,1385.0,1,0.92,20,False,2000,2002,2003,,,0.94,0.06,,
1379.0,1261.0,1,0.92,21,True,2002,,,,,,,,
1249.0,1393.0,1,1.0,21,True,2003,,,,,,,,
1200.0,1530.0,1,1.0,20,False,2001,2004,2005,,,0.51,0.49,,
1251.0,1393.0,1,0.92,21,True,2004,,,,,,,,
1133.0,1538.0,1,1.0,21,True,2005,,,,,,,,
1152.0,1681.0,1,1.0,19,False,1999,1219,,,,1.0,,,
1202.0,1530.0,1,0.92,20,False,1219,1220,1221,,,0.8,0.2,,
1253.0,1393.0,1,0.92,21,True,1220,,,,,,,,
1135.0,1538.0,1,1.0,21,True,1221,,,,,,,,
1105.0,1847.0,1,1.0,18,False,1997,2006,,,,1.0,,,
1154.0,1681.0,1,0.92,19,False,2006,1951,1952,,,0.55,0.45,,
1204.0,1530.0,1,0.92,20,False,1951,1953,,,,1.0,,,
1255.0,1393.0,1,0.92,21,True,1953,,,,,,,,
1091.0,1690.0,1,1.0,20,False,1952,1954,,,,1.0,,,
1139.0,1538.0,1,0.92,21,True,1954,,,,,,,,
941.0,2939.0,1,1.0,12,False,1985,2007,,,,1.0,,,
985.0,2675.0,1,0.92,13,False,2007,2008,,,,1.0,,,
1031.0,2435.0,1,0.92,14,False,2008,2009,,,,1.0,,,
1078.0,2216.0,1,0.92,15,False,2009,2010,,,,1.0,,,
1126.0,2017.0,1,0.92,16,False,2010,2011,2012,,,0.81,0.19,,
1175.0,1836.0,1,0.92,17,False,2011,2013,,,,1.0,,,
1226.0,1671.0,1,0.92,18,False,2013,2014,,,,1.0,,,
1278.0,1521.0,1,0.92,19,False,2014,2015,2016,,,0.47,0.53,,
1331.0,1384.0,1,0.92,20,False,2015,2017,2018,,,0.44,0.56,,
1385.0,1260.0,1,0.92,21,True,2017,,,,,,,,
1255.0,1392.0,1,1.0,21,True,2018,,,,,,,,
1206.0,1529.0,1,1.0,20,False,2016,1282,1283,,,0.97,0.03,,
1257.0,1392.0,1,0.92,21,True,1282,,,,,,,,
1139.0,1537.0,1,1.0,21,True,1283,,,,,,,,
1065.0,2028.0,1,1.0,17,False,2012,2019,2020,,,0.96,0.04,,
1113.0,1846.0,1,0.92,18,False,2019,2021,,,,1.0,,,
1162.0,1680.0,1,0.92,19,False,2021,2022,2023,,,0.91,0.09,,
1212.0,1529.0,1,0.92,20,False,2022,2024,,,,1.0,,,
1263.0,1392.0,1,0.92,21,True,2024,,,,,,,,
1098.0,1689.0,1,1.0,20,False,2023,2025,2026,,,0.62,0.38,,
1146.0,1537.0,1,0.92,21,True,2025,,,,,,,,
1039.0,1698.0,1,1.0,21,True,2026,,,,,,,,
1008.0,2039.0,1,1.0,18,False,2020,1931,,,,1.0,,,
1054.0,1856.0,1,0.92,19,False,1931,1933,1934,,,0.53,0.47,,
1101.0,1689.0,1,0.92,20,False,1933,1935,,,,1.0,,,
1150.0,1537.0,1,0.92,21,True,1935,,,,,,,,
998.0,1866.0,1,1.0,20,False,1934,1835,,,,1.0,,,
1044.0,1698.0,1,0.92,21,True,1835,,,,,,,,
1014.0,3489.0,1,1.0,7,False,1665,2027,2028,,,0.68,0.32,,
1061.0,3176.0,1,0.92,8,False,2027,2029,,,,1.0,,,
1109.0,2891.0,1,0.92,9,False,2029,2030,,,,1.0,,,
1159.0,2631.0,1,0.92,10,False,2030,2031,,,,1.0,,,
1210.0,2395.0,1,0.92,11,False,2031,2032,,,,1.0,,,
1262.0,2180.0,1,0.92,12,False,2032,2033,2034,,,0.73,0.27,,
1315.0,1984.0,1,0.92,13,False,2033,2035,,,,1.0,,,
1369.0,1806.0,1,0.92,14,False,2035,2036,2037,,,0.59,0.41,,
1425.0,1644.0,1,0.92,15,False,2036,2038,,,,1.0,,,
1482.0,1496.0,1,0.92,16,False,2038,,,,,,,,
1291.0,1816.0,1,1.0,15,False,2037,1412,1413,,,0.31,0.69,,
1345.0,1653.0,1,0.92,16,False,1412,1414,,,,1.0,,,
1400.0,1505.0,1,0.92,17,False,1414,1415,1416,,,0.73,0.27,,
1456.0,1370.0,1,0.92,18,False,1415,,,,,,,,
1319.0,1513.0,1,1.0,18,False,1416,790,1417,,,0.97,0.03,,
1373.0,1377.0,1,0.92,19,False,790,791,,,,1.0,,,
1428.0,1253.0,1,0.92,20,False,791,,,,,,,,
1244.0,1521.0,1,1.0,19,False,1417,251,2039,,,0.35,0.65,,
1296.0,1384.0,1,0.92,20,False,251,252,,,,1.0,,,
1349.0,1260.0,1,0.92,21,True,252,,,,,,,,
1174.0,1529.0,1,1.0,20,False,2039,2040,2041,,,0.77,0.23,,
1224.0,1392.0,1,0.92,21,True,2040,,,,,,,,
1109.0,1537.0,1,1.0,21,True,2041,,,,,,,,
1218.0,1826.0,1,1.0,16,False,1413,1418,1419,,,0.46,0.54,,
1270.0,1662.0,1,0.92,17,False,1418,1420,2042,,,0.07,0.93,,
1323.0,1513.0,1,0.92,18,False,1420,1421,1422,,,0.46,0.54,,
1377.0,1377.0,1,0.92,19,False,1421,1423,,,,1.0,,,
1432.0,1253.0,1,0.92,20,False,1423,,,,,,,,
1248.0,1521.0,1,1.0,19,False,1422,257,2043,,,0.63,0.37,,
1300.0,1384.0,1,0.92,20,False,257,259,,,,1.0,,,
1353.0,1260.0,1,0.92,21,True,259,,,,,,,,
1178.0,1529.0,1,1.0,20,False,2043,1331,2044,,,0.8,0.2,,
1229.0,1392.0,1,0.92,21,True,1331,,,,,,,,
1113.0,1537.0,1,1.0,21,True,2044,,,,,,,,
1199.0,1671.0,1,1.0,18,False,2042,1068,,,,1.0,,,
1250.0,1521.0,1,0.92,19,False,1068,1069,,,,1.0,,,
1302.0,1384.0,1,0.92,20,False,1069,1071,,,,1.0,,,
1356.0,1260.0,1,0.92,21,True,1071,,,,,,,,
1150.0,1836.0,1,1.0,17,False,1419,1428,1429,,,0.61,0.39,,
1200.0,1671.0,1,0.92,18,False,1428,1430,,,,1.0,,,
1251.0,1521.0,1,0.92,19,False,1430,1431,,,,1.0,,,
1303.0,1384.0,1,0.92,20,False,1431,1432,,,,1.0,,,
1357.0,1260.0,1,0.92,21,True,1432,,,,,,,,
1087.0,1846.0,1,1.0,18,False,1429,804,805,,,0.3,0.7,,
1135.0,1680.0,1,0.92,19,False,804,806,,,,1.0,,,
1184.0,1529.0,1,0.92,20,False,806,456,,,,1.0,,,
1235.0,1392.0,1,0.92,21,True,456,,,,,,,,
1028.0,1856.0,1,1.0,19,False,805,809,,,,1.0,,,
1074.0,1689.0,1,0.92,20,False,809,460,,,,1.0,,,
1122.0,1537.0,1,0.92,21,True,460,,,,,,,,
1192.0,2192.0,1,1.0,13,False,2034,1301,,,,1.0,,,
1243.0,1995.0,1,0.92,14,False,1301,1302,,,,1.0,,,
1296.0,1816.0,1,0.92,15,False,1302,1303,2045,,,0.28,0.72,,
1350.0,1653.0,1,0.92,16,False,1303,1304,,,,1.0,,,
1405.0,1505.0,1,0.92,17,False,1304,1305,2046,,,0.72,0.28,,
1461.0,1370.0,1,0.92,18,False,1305,,,,,,,,
1324.0,1513.0,1,1.0,18,False,2046,1356,1357,,,0.9,0.1,,
1378.0,1377.0,1,0.92,19,False,1356,1358,,,,1.0,,,
1433.0,1253.0,1,0.92,20,False,1358,,,,,,,,
1249.0,1521.0,1,1.0,19,False,1357,798,,,,1.0,,,
1301.0,1384.0,1,0.92,20,False,798,800,1065,,,0.35,0.65,,
1354.0,1260.0,1,0.92,21,True,800,,,,,,,,
1227.0,1392.0,1,1.0,21,True,1065,,,,,,,,
1223.0,1826.0,1,1.0,16,False,2045,1105,,,,1.0,,,
1275.0,1662.0,1,0.92,17,False,1105,1107,2047,,,0.32,0.68,,
1328.0,1513.0,1,0.92,18,False,1107,1108,1109,,,0.6,0.4,,
1382.0,1377.0,1,0.92,19,False,1108,1110,,,,1.0,,,
1437.0,1253.0,1,0.92,20,False,1110,,,,,,,,
1252.0,1521.0,1,1.0,19,False,1109,445,,,,1.0,,,
1304.0,1384.0,1,0.92,20,False,445,446,447,,,0.96,0.04,,
1358.0,1260.0,1,0.92,21,True,446,,,,,,,,
1230.0,1392.0,1,1.0,21,True,447,,,,,,,,
1203.0,1671.0,1,1.0,18,False,2047,450,,,,1.0,,,
1254.0,1521.0,1,0.92,19,False,450,452,,,,1.0,,,
1306.0,1384.0,1,0.92,20,False,452,454,455,,,0.32,0.68,,
1360.0,1260.0,1,0.92,21,True,454,,,,,,,,
1232.0,1392.0,1,1.0,21,True,455,,,,,,,,
961.0,3508.0,1,1.0,8,False,2028,2048,,,,1.0,,,
1006.0,3193.0,1,0.92,9,False,2048,2049,,,,1.0,,,
1053.0,2906.0,1,0.92,10,False,2049,2050,,,,1.0,,,
1101.0,2645.0,1,0.92,11,False,2050,2051,2052,,,0.35,0.65,,
1150.0,2408.0,1,0.92,12,False,2051,2053,,,,1.0,,,
1200.0,2192.0,1,0.92,13,False,2053,2054,,,,1.0,,,
1252.0,1995.0,1,0.92,14,False,2054,2055,,,,1.0,,,
1305.0,1816.0,1,0.92,15,False,2055,2056,2057,,,0.02,0.98,,
1359.0,1653.0,1,0.92,16,False,2056,2058,2059,,,0.61,0.39,,
1414.0,1505.0,1,0.92,17,False,2058,2060,,,,1.0,,,
1470.0,1370.0,1,0.92,18,False,2060,,,,,,,,
1281.0,1662.0,1,1.0,17,False,2059,1493,,,,1.0,,,
1334.0,1513.0,1,0.92,18,False,1493,1495,,,,1.0,,,
1388.0,1377.0,1,0.92,19,False,1495,1497,,,,1.0,,,
1443.0,1253.0,1,0.92,20,False,1497,,,,,,,,
1231.0,1826.0,1,1.0,16,False,2057,2061,,,,1.0,,,
1283.0,1662.0,1,0.92,17,False,2061,2062,2063,,,0.43,0.57,,
1336.0,1513.0,1,0.92,18,False,2062,2064,2065,,,0.49,0.51,,
1390.0,1377.0,1,0.92,19,False,2064,2066,2067,,,0.62,0.38,,
1445.0,1253.0,1,0.92,20,False,2066,,,,,,,,
1310.0,1385.0,1,1.0,20,False,2067,2068,1779,,,0.53,0.47,,
1364.0,1261.0,1,0.92,21,True,2068,,,,,,,,
1235.0,1393.0,1,1.0,21,True,1779,,,,,,,,
1260.0,1521.0,1,1.0,19,False,2065,746,,,,1.0,,,
1313.0,1384.0,1,0.92,20,False,746,747,748,,,0.53,0.47,,
1367.0,1260.0,1,0.92,21,True,747,,,,,,,,
1238.0,1392.0,1,1.0,21,True,748,,,,,,,,
1211.0,1671.0,1,1.0,18,False,2063,1763,2069,,,0.43,0.57,,
1263.0,1521.0,1,0.92,19,False,1763,1764,,,,1.0,,,
1316.0,1384.0,1,0.92,20,False,1764,1766,,,,1.0,,,
1370.0,1260.0,1,0.92,21,True,1766,,,,,,,,
1144.0,1680.0,1,1.0,19,False,2069,2070,1141,,,0.66,0.34,,
1194.0,1529.0,1,0.92,20,False,2070,2071,,,,1.0,,,
1245.0,1392.0,1,0.92,21,True,2071,,,,,,,,
1081.0,1689.0,1,1.0,20,False,1141,507,1083,,,0.48,0.52,,
1129.0,1537.0,1,0.92,21,True,507,,,,,,,,
1023.0,1698.0,1,1.0,21,True,1083,,,,,,,,
1042.0,2660.0,1,1.0,12,False,2052,2072,,,,1.0,,,
1089.0,2421.0,1,0.92,13,False,2072,2073,2074,,,0.04,0.96,,
1138.0,2204.0,1,0.92,14,False,2073,2075,,,,1.0,,,
1188.0,2006.0,1,0.92,15,False,2075,2076,,,,1.0,,,
1239.0,1826.0,1,0.92,16,False,2076,2077,2078,,,0.41,0.59,,
1291.0,1662.0,1,0.92,17,False,2077,2079,2080,,,0.64,0.36,,
1345.0,1513.0,1,0.92,18,False,2079,2081,,,,1.0,,,
1400.0,1377.0,1,0.92,19,False,2081,2082,2083,,,0.27,0.73,,
1456.0,1253.0,1,0.92,20,False,2082,,,,,,,,
1319.0,1385.0,1,1.0,20,False,2083,688,,,,1.0,,,
1373.0,1261.0,1,0.92,21,True,688,,,,,,,,
1218.0,1671.0,1,1.0,18,False,2080,2084,,,,1.0,,,
1270.0,1521.0,1,0.92,19,False,2084,2085,2086,,,0.52,0.48,,
1323.0,1384.0,1,0.92,20,False,2085,2087,,,,1.0,,,
1377.0,1260.0,1,0.92,21,True,2087,,,,,,,,
1198.0,1529.0,1,1.0,20,False,2086,675,,,,1.0,,,
