V1,V2,V3,V4,V5,V6,state,Next_State_1,Next_State_2,Next_State_3,Next_State_4,Prob_1,Prob_2,Prob_3,Prob_4
857.0,2972.0,1,1.0,14,False,354,355,356,,,0.74,0.26,,
899.0,2705.0,1,0.92,15,False,355,357,358,,,0.54,0.46,,
942.0,2462.0,1,0.92,16,True,357,,,,,,,,
853.0,2720.0,1,1.0,16,True,358,,,,,,,,
814.0,2988.0,1,1.0,15,False,356,359,,,,1.0,,,
854.0,2720.0,1,0.92,16,True,359,,,,,,,,
961.0,3213.0,1,1.0,10,False,328,360,,,,1.0,,,
1006.0,2925.0,1,0.92,11,False,360,361,,,,1.0,,,
1052.0,2662.0,1,0.92,12,False,361,362,,,,1.0,,,
1100.0,2423.0,1,0.92,13,False,362,138,363,,,0.5,0.5,,
1149.0,2205.0,1,0.92,14,False,138,,,,,,,,
1041.0,2436.0,1,1.0,14,False,363,210,,,,1.0,,,
1088.0,2217.0,1,0.92,15,False,210,212,,,,1.0,,,
1137.0,2018.0,1,0.92,16,True,212,,,,,,,,
928.0,3855.0,1,1.0,7,False,322,364,365,,,0.67,0.33,,
972.0,3509.0,1,0.92,8,False,364,366,,,,1.0,,,
1018.0,3194.0,1,0.92,9,False,366,367,,,,1.0,,,
1065.0,2907.0,1,0.92,10,False,367,368,369,,,0.31,0.69,,
1113.0,2646.0,1,0.92,11,False,368,370,,,,1.0,,,
1163.0,2408.0,1,0.92,12,False,370,,,,,,,,
1009.0,2923.0,1,1.0,11,False,369,154,,,,1.0,,,
1055.0,2661.0,1,0.92,12,False,154,156,,,,1.0,,,
1103.0,2422.0,1,0.92,13,False,156,158,159,,,0.97,0.03,,
1152.0,2205.0,1,0.92,14,False,158,,,,,,,,
1044.0,2435.0,1,1.0,14,False,159,142,143,,,0.72,0.28,,
1091.0,2216.0,1,0.92,15,False,142,144,,,,1.0,,,
1140.0,2017.0,1,0.92,16,False,144,,,,,,,,
989.0,2448.0,1,1.0,15,False,143,146,,,,1.0,,,
1035.0,2228.0,1,0.92,16,True,146,,,,,,,,
881.0,3876.0,1,1.0,8,False,365,371,372,,,0.53,0.47,,
923.0,3528.0,1,0.92,9,False,371,373,374,,,0.59,0.41,,
967.0,3211.0,1,0.92,10,False,373,375,,,,1.0,,,
1012.0,2923.0,1,0.92,11,False,375,376,,,,1.0,,,
1059.0,2661.0,1,0.92,12,False,376,377,378,,,0.61,0.39,,
1107.0,2422.0,1,0.92,13,False,377,379,,,,1.0,,,
1156.0,2205.0,1,0.92,14,False,379,,,,,,,,
1003.0,2676.0,1,1.0,13,False,378,380,381,,,0.78,0.22,,
1049.0,2436.0,1,0.92,14,False,380,382,,,,1.0,,,
1096.0,2217.0,1,0.92,15,False,382,383,,,,1.0,,,
1145.0,2018.0,1,0.92,16,False,383,,,,,,,,
950.0,2691.0,1,1.0,14,False,381,179,,,,1.0,,,
994.0,2449.0,1,0.92,15,False,179,181,,,,1.0,,,
1040.0,2229.0,1,0.92,16,True,181,,,,,,,,
876.0,3548.0,1,1.0,10,False,374,384,385,,,0.65,0.35,,
918.0,3229.0,1,0.92,11,False,384,386,387,,,0.33,0.67,,
962.0,2939.0,1,0.92,12,False,386,388,,,,1.0,,,
1007.0,2675.0,1,0.92,13,False,388,389,390,,,0.31,0.69,,
1053.0,2435.0,1,0.92,14,False,389,391,392,,,0.93,0.07,,
1101.0,2216.0,1,0.92,15,False,391,393,394,,,0.61,0.39,,
1150.0,2017.0,1,0.92,16,False,393,,,,,,,,
1042.0,2228.0,1,1.0,16,True,394,,,,,,,,
997.0,2448.0,1,1.0,15,False,392,395,396,,,0.6,0.4,,
1043.0,2228.0,1,0.92,16,True,395,,,,,,,,
945.0,2462.0,1,1.0,16,True,396,,,,,,,,
954.0,2690.0,1,1.0,14,False,390,301,,,,1.0,,,
999.0,2449.0,1,0.92,15,False,301,303,,,,1.0,,,
1045.0,2229.0,1,0.92,16,True,303,,,,,,,,
871.0,3247.0,1,1.0,12,False,387,397,,,,1.0,,,
913.0,2956.0,1,0.92,13,False,397,398,,,,1.0,,,
956.0,2691.0,1,0.92,14,False,398,399,400,,,0.7,0.3,,
1001.0,2449.0,1,0.92,15,False,399,401,,,,1.0,,,
1047.0,2229.0,1,0.92,16,True,401,,,,,,,,
907.0,2706.0,1,1.0,15,False,400,402,403,,,0.37,0.63,,
950.0,2463.0,1,0.92,16,True,402,,,,,,,,
861.0,2721.0,1,1.0,16,True,403,,,,,,,,
832.0,3568.0,1,1.0,11,False,385,404,,,,1.0,,,
873.0,3248.0,1,0.92,12,False,404,405,406,,,0.13,0.87,,
915.0,2956.0,1,0.92,13,False,405,407,,,,1.0,,,
958.0,2691.0,1,0.92,14,False,407,408,409,,,0.98,0.02,,
1003.0,2449.0,1,0.92,15,False,408,410,411,,,0.34,0.66,,
1049.0,2229.0,1,0.92,16,True,410,,,,,,,,
950.0,2463.0,1,1.0,16,True,411,,,,,,,,
908.0,2706.0,1,1.0,15,False,409,412,,,,1.0,,,
951.0,2463.0,1,0.92,16,True,412,,,,,,,,
829.0,3266.0,1,1.0,13,False,406,413,414,,,0.13,0.87,,
870.0,2973.0,1,0.92,14,False,413,415,,,,1.0,,,
912.0,2706.0,1,0.92,15,False,415,416,,,,1.0,,,
955.0,2463.0,1,0.92,16,True,416,,,,,,,,
788.0,3284.0,1,1.0,14,False,414,417,,,,1.0,,,
828.0,2989.0,1,0.92,15,False,417,418,,,,1.0,,,
869.0,2721.0,1,0.92,16,True,418,,,,,,,,
837.0,3897.0,1,1.0,9,False,372,419,,,,1.0,,,
878.0,3547.0,1,0.92,10,False,419,420,,,,1.0,,,
920.0,3229.0,1,0.92,11,False,420,421,422,,,0.45,0.55,,
964.0,2939.0,1,0.92,12,False,421,423,,,,1.0,,,
1009.0,2675.0,1,0.92,13,False,423,424,425,,,0.74,0.26,,
1055.0,2435.0,1,0.92,14,False,424,426,,,,1.0,,,
1103.0,2216.0,1,0.92,15,False,426,427,428,,,0.79,0.21,,
1152.0,2017.0,1,0.92,16,False,427,,,,,,,,
1044.0,2228.0,1,1.0,16,True,428,,,,,,,,
956.0,2690.0,1,1.0,14,False,425,399,429,,,0.49,0.51,,
1001.0,2449.0,1,0.92,15,False,399,401,430,,,0.82,0.18,,
1047.0,2229.0,1,0.92,16,True,401,,,,,,,,
948.0,2463.0,1,1.0,16,True,430,,,,,,,,
907.0,2705.0,1,1.0,15,False,429,261,262,,,0.51,0.49,,
950.0,2462.0,1,0.92,16,True,261,,,,,,,,
861.0,2720.0,1,1.0,16,True,262,,,,,,,,
873.0,3247.0,1,1.0,12,False,422,405,,,,1.0,,,
915.0,2956.0,1,0.92,13,False,405,407,,,,1.0,,,
958.0,2691.0,1,0.92,14,False,407,408,,,,1.0,,,
1003.0,2449.0,1,0.92,15,False,408,410,,,,1.0,,,
1049.0,2229.0,1,0.92,16,True,410,,,,,,,,
900.0,5056.0,1,1.0,2,False,6,431,,,,1.0,,,
944.0,4602.0,1,0.92,3,False,431,432,,,,1.0,,,
989.0,4189.0,1,0.92,4,False,432,433,,,,1.0,,,
1035.0,3813.0,1,0.92,5,False,433,434,,,,1.0,,,
1083.0,3471.0,1,0.92,6,False,434,435,436,,,0.35,0.65,,
1132.0,3159.0,1,0.92,7,False,435,437,,,,1.0,,,
1182.0,2875.0,1,0.89,8,False,437,,,,,,,,
1026.0,3490.0,1,1.0,7,False,436,438,439,,,0.48,0.52,,
1073.0,3177.0,1,0.92,8,False,438,440,,,,1.0,,,
1122.0,2892.0,1,0.92,9,False,440,441,,,,1.0,,,
1172.0,2632.0,1,0.92,10,False,441,,,,,,,,
972.0,3509.0,1,1.0,8,False,439,366,442,,,0.63,0.37,,
1018.0,3194.0,1,0.92,9,False,366,367,443,,,0.45,0.55,,
1065.0,2907.0,1,0.92,10,False,367,368,,,,1.0,,,
1113.0,2646.0,1,0.92,11,False,368,370,,,,1.0,,,
1163.0,2408.0,1,0.92,12,False,370,,,,,,,,
965.0,3212.0,1,1.0,10,False,443,444,445,,,0.43,0.57,,
1010.0,2924.0,1,0.92,11,False,444,446,447,,,0.36,0.64,,
1057.0,2662.0,1,0.92,12,False,446,448,,,,1.0,,,
1105.0,2423.0,1,0.92,13,False,448,222,449,,,0.43,0.57,,
1154.0,2205.0,1,0.92,14,False,222,,,,,,,,
1046.0,2436.0,1,1.0,14,False,449,450,451,,,0.46,0.54,,
1093.0,2217.0,1,0.92,15,False,450,452,453,,,0.29,0.71,,
1142.0,2018.0,1,0.92,16,False,452,,,,,,,,
1034.0,2229.0,1,1.0,16,True,453,,,,,,,,
991.0,2449.0,1,1.0,15,False,451,166,167,,,0.82,0.18,,
1037.0,2229.0,1,0.92,16,True,166,,,,,,,,
939.0,2463.0,1,1.0,16,True,167,,,,,,,,
957.0,2940.0,1,1.0,12,False,447,454,,,,1.0,,,
1002.0,2676.0,1,0.92,13,False,454,272,,,,1.0,,,
1048.0,2436.0,1,0.92,14,False,272,273,,,,1.0,,,
1095.0,2217.0,1,0.92,15,False,273,274,,,,1.0,,,
1144.0,2018.0,1,0.92,16,False,274,,,,,,,,
915.0,3230.0,1,1.0,11,False,445,455,,,,1.0,,,
958.0,2940.0,1,0.92,12,False,455,456,457,,,0.44,0.56,,
1003.0,2676.0,1,0.92,13,False,456,380,,,,1.0,,,
1049.0,2436.0,1,0.92,14,False,380,382,458,,,0.88,0.12,,
1096.0,2217.0,1,0.92,15,False,382,383,459,,,0.49,0.51,,
1145.0,2018.0,1,0.92,16,False,383,,,,,,,,
1037.0,2229.0,1,1.0,16,True,459,,,,,,,,
993.0,2449.0,1,1.0,15,False,458,229,,,,1.0,,,
1039.0,2229.0,1,0.92,16,True,229,,,,,,,,
908.0,2956.0,1,1.0,13,False,457,460,461,,,0.5,0.5,,
951.0,2691.0,1,0.92,14,False,460,244,462,,,0.36,0.64,,
995.0,2449.0,1,0.92,15,False,244,245,246,,,0.13,0.87,,
1041.0,2229.0,1,0.92,16,True,245,,,,,,,,
943.0,2463.0,1,1.0,16,True,246,,,,,,,,
902.0,2706.0,1,1.0,15,False,462,463,464,,,0.33,0.67,,
945.0,2463.0,1,0.92,16,True,463,,,,,,,,
856.0,2721.0,1,1.0,16,True,464,,,,,,,,
862.0,2972.0,1,1.0,14,False,461,465,466,,,0.98,0.02,,
904.0,2705.0,1,0.92,15,False,465,467,,,,1.0,,,
947.0,2462.0,1,0.92,16,True,467,,,,,,,,
819.0,2988.0,1,1.0,15,False,466,468,469,,,0.99,0.01,,
859.0,2720.0,1,0.92,16,True,468,,,,,,,,
779.0,3005.0,1,1.0,16,True,469,,,,,,,,
922.0,3528.0,1,1.0,9,False,442,264,470,,,0.34,0.66,,
966.0,3211.0,1,0.92,10,False,264,265,266,,,0.87,0.13,,
1011.0,2923.0,1,0.92,11,False,265,267,,,,1.0,,,
1058.0,2661.0,1,0.92,12,False,267,269,270,,,0.46,0.54,,
1106.0,2422.0,1,0.92,13,False,269,271,471,,,0.1,0.9,,
1155.0,2205.0,1,0.92,14,False,271,,,,,,,,
1047.0,2435.0,1,1.0,14,False,471,171,,,,1.0,,,
1094.0,2216.0,1,0.92,15,False,171,173,174,,,0.51,0.49,,
1143.0,2017.0,1,0.92,16,False,173,,,,,,,,
1035.0,2228.0,1,1.0,16,True,174,,,,,,,,
1002.0,2676.0,1,1.0,13,False,270,272,,,,1.0,,,
1048.0,2436.0,1,0.92,14,False,272,273,472,,,0.86,0.14,,
1095.0,2217.0,1,0.92,15,False,273,274,,,,1.0,,,
1144.0,2018.0,1,0.92,16,False,274,,,,,,,,
992.0,2449.0,1,1.0,15,False,472,473,474,,,0.13,0.87,,
1038.0,2229.0,1,0.92,16,True,473,,,,,,,,
940.0,2463.0,1,1.0,16,True,474,,,,,,,,
916.0,3229.0,1,1.0,11,False,266,278,279,,,0.73,0.27,,
959.0,2939.0,1,0.92,12,False,278,280,281,,,0.47,0.53,,
1004.0,2675.0,1,0.92,13,False,280,282,,,,1.0,,,
1050.0,2435.0,1,0.92,14,False,282,284,,,,1.0,,,
1098.0,2216.0,1,0.92,15,False,284,285,286,,,0.35,0.65,,
1147.0,2017.0,1,0.92,16,False,285,,,,,,,,
1039.0,2228.0,1,1.0,16,True,286,,,,,,,,
909.0,2955.0,1,1.0,13,False,281,289,290,,,0.38,0.62,,
952.0,2690.0,1,0.92,14,False,289,291,,,,1.0,,,
996.0,2449.0,1,0.92,15,False,291,293,475,,,0.49,0.51,,
1042.0,2229.0,1,0.92,16,True,293,,,,,,,,
944.0,2463.0,1,1.0,16,True,475,,,,,,,,
863.0,2971.0,1,1.0,14,False,290,295,,,,1.0,,,
905.0,2704.0,1,0.92,15,False,295,296,297,,,0.31,0.69,,
948.0,2461.0,1,0.92,16,True,296,,,,,,,,
859.0,2719.0,1,1.0,16,True,297,,,,,,,,
869.0,3247.0,1,1.0,12,False,279,298,,,,1.0,,,
911.0,2956.0,1,0.92,13,False,298,300,250,,,0.67,0.33,,
954.0,2691.0,1,0.92,14,False,300,301,302,,,0.32,0.68,,
999.0,2449.0,1,0.92,15,False,301,303,,,,1.0,,,
1045.0,2229.0,1,0.92,16,True,303,,,,,,,,
905.0,2706.0,1,1.0,15,False,302,304,,,,1.0,,,
948.0,2463.0,1,0.92,16,True,304,,,,,,,,
864.0,2972.0,1,1.0,14,False,250,254,,,,1.0,,,
906.0,2705.0,1,0.92,15,False,254,256,476,,,0.64,0.36,,
949.0,2462.0,1,0.92,16,True,256,,,,,,,,
860.0,2720.0,1,1.0,16,True,476,,,,,,,,
875.0,3548.0,1,1.0,10,False,470,477,,,,1.0,,,
917.0,3229.0,1,0.92,11,False,477,478,479,,,0.31,0.69,,
960.0,2939.0,1,0.92,12,False,478,480,,,,1.0,,,
1005.0,2675.0,1,0.92,13,False,480,481,482,,,0.37,0.63,,
1051.0,2435.0,1,0.92,14,False,481,483,,,,1.0,,,
1099.0,2216.0,1,0.92,15,False,483,484,,,,1.0,,,
1148.0,2017.0,1,0.92,16,False,484,,,,,,,,
952.0,2690.0,1,1.0,14,False,482,291,,,,1.0,,,
996.0,2449.0,1,0.92,15,False,291,293,,,,1.0,,,
1042.0,2229.0,1,0.92,16,True,293,,,,,,,,
870.0,3247.0,1,1.0,12,False,479,485,,,,1.0,,,
912.0,2956.0,1,0.92,13,False,485,486,,,,1.0,,,
955.0,2691.0,1,0.92,14,False,486,487,,,,1.0,,,
1000.0,2449.0,1,0.92,15,False,487,488,430,,,0.8,0.2,,
1046.0,2229.0,1,0.92,16,True,488,,,,,,,,
948.0,2463.0,1,1.0,16,True,430,,,,,,,,
